id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2711,11326,2025-08-26,,,siniestro_invalido
2712,7146,,,Cerrado,siniestro_invalido
2713,20217,,9352.75,cerrado,siniestro_invalido
2714,4219,,3662.93,Rechazado,siniestro_invalido
2715,21859,,6946.34,,siniestro_invalido
2717,3923,,13272.4,Abierto,siniestro_invalido
2718,3050,,13921.16,cerrado,siniestro_invalido
2719,9902,,4313.86,Cerrado,siniestro_invalido
2720,21872,,1.48952,cerrado,siniestro_invalido
2721,25827,,3974.66,,siniestro_invalido
2722,16924,,11.13556,Abierto,siniestro_invalido
2724,12571,,10055.25,ABIERTO,siniestro_invalido
2726,24773,,,Rechazado,siniestro_invalido
2727,19671,,7408.48,,siniestro_invalido
2728,11066,,8.56045,,siniestro_invalido
2730,14876,,8413.84,ABIERTO,siniestro_invalido
2731,11494,,8992.95,cerrado,siniestro_invalido
2732,12528,,4193.95,ABIERTO,siniestro_invalido
2733,15471,,14.27852,ABIERTO,siniestro_invalido
2734,17927,,8800.86,Rechazado,siniestro_invalido
2735,4113,,7650.93,Abierto,siniestro_invalido
2736,14612,,12.99783,cerrado,siniestro_invalido
2737,9817,,10734.13,Rechazado,siniestro_invalido
2738,4517,,12343.38,Abierto,siniestro_invalido
2739,18975,,,,siniestro_invalido
2740,23124,,7.2904,,siniestro_invalido
2741,5977,,12275.15,Cerrado,siniestro_invalido
2742,13402,,11.1387,,siniestro_invalido
2743,14085,,3815.91,,siniestro_invalido
2744,22370,,1.54816,cerrado,siniestro_invalido
2745,2682,,4396.36,Abierto,siniestro_invalido
2746,9815,,2.70974,,siniestro_invalido
2747,22399,,8.61337,,siniestro_invalido
2748,21786,2025-07-22,,,siniestro_invalido
2749,1994,,,Cerrado,siniestro_invalido
2750,9083,,2571.48,,siniestro_invalido
2752,15101,,7449.26,,siniestro_invalido
2753,6339,,10976.53,,siniestro_invalido
2755,15788,,4342.47,,siniestro_invalido
2756,7666,,11178.38,,siniestro_invalido
2757,8196,,3554.3,Abierto,siniestro_invalido
2758,10497,,5.8619,,siniestro_invalido
2759,9301,,4910.89,Cerrado,siniestro_invalido
2760,9586,2025-01-09,,,siniestro_invalido
2762,9000,,,Cerrado,siniestro_invalido
2763,881,,,,siniestro_invalido
2764,21123,,12.68524,Rechazado,siniestro_invalido
2765,237,,8.54034,ABIERTO,siniestro_invalido
2767,18246,,6.78897,,siniestro_invalido
2768,9937,,8202.64,cerrado,siniestro_invalido
2769,10769,,,ABIERTO,siniestro_invalido
2770,13644,,7093.73,Abierto,siniestro_invalido
2772,11406,,2474.26,Cerrado,siniestro_invalido
2773,2141,,8.37444,ABIERTO,siniestro_invalido
2774,16350,,12.77751,Cerrado,siniestro_invalido
2775,25602,2025-10-22,,ABIERTO,siniestro_invalido
2776,5411,,8498.8,cerrado,siniestro_invalido
2777,18263,,11.33692,Rechazado,siniestro_invalido
2778,11617,,7183.61,cerrado,siniestro_invalido
2779,14454,,,Rechazado,siniestro_invalido
2780,24872,,11855.37,,siniestro_invalido
2781,704,,4044.31,,siniestro_invalido
2782,14875,,,Abierto,siniestro_invalido
2783,14873,,2648.03,,siniestro_invalido
2784,2412,,,Cerrado,siniestro_invalido
2785,14123,,1191.37,Abierto,siniestro_invalido
2787,24995,,11494.35,ABIERTO,siniestro_invalido
2788,21999,,3.1583,,siniestro_invalido
2789,20510,,10545.32,ABIERTO,siniestro_invalido
2790,18444,,5291.0,ABIERTO,siniestro_invalido
2792,15690,,3504.74,,siniestro_invalido
2793,6672,,11673.0,cerrado,siniestro_invalido
2796,15113,,10901.92,,siniestro_invalido
2797,15729,,14566.29,ABIERTO,siniestro_invalido
2798,10823,2025-05-21,,,siniestro_invalido
2799,21633,,3559.12,ABIERTO,siniestro_invalido
2800,11769,,5208.55,,siniestro_invalido
2801,2395,,4172.19,,siniestro_invalido
2802,13729,,11378.35,Abierto,siniestro_invalido
2803,17397,,14974.86,,siniestro_invalido
2804,16275,,7.8334,ABIERTO,siniestro_invalido
2807,2759,,13770.32,,siniestro_invalido
2808,18360,,4.07864,Abierto,siniestro_invalido
2809,21370,,4490.69,,siniestro_invalido
2810,7706,,12173.5,,siniestro_invalido
2811,13532,,9758.93,ABIERTO,siniestro_invalido
2812,543,,10.86706,Cerrado,siniestro_invalido
2813,4551,,1107.57,cerrado,siniestro_invalido
2814,9526,,,Abierto,siniestro_invalido
2815,18201,,3283.44,Cerrado,siniestro_invalido
2816,23903,,5.96403,cerrado,siniestro_invalido
2817,23212,,12828.57,,siniestro_invalido
2818,14166,,,,siniestro_invalido
2819,25790,,7.31047,Abierto,siniestro_invalido
2820,23995,,2007.68,ABIERTO,siniestro_invalido
2821,15615,,,Abierto,siniestro_invalido
2822,14176,,298.61,Abierto,siniestro_invalido
2823,6909,,,,siniestro_invalido
2824,821,2025-05-16,,Cerrado,siniestro_invalido
2825,25802,,314.28,Abierto,siniestro_invalido
2826,5623,,,,siniestro_invalido
2827,5429,,8687.2,Rechazado,siniestro_invalido
2828,22088,,8346.67,Abierto,siniestro_invalido
2829,16844,,6360.61,Cerrado,siniestro_invalido
2831,19553,,5951.97,,siniestro_invalido
2832,18803,2025-06-07,,Abierto,siniestro_invalido
2833,15492,,2.13029,Cerrado,siniestro_invalido
2834,20538,,1.51517,,siniestro_invalido
2835,19275,,11383.22,ABIERTO,siniestro_invalido
2836,2796,,1754.75,Rechazado,siniestro_invalido
2837,22851,,13988.02,,siniestro_invalido
2838,2989,,4393.15,,siniestro_invalido
2839,22552,,14566.42,cerrado,siniestro_invalido
2840,10804,,3909.96,Cerrado,siniestro_invalido
2841,5596,,12.61866,,siniestro_invalido
2842,1771,,2.68841,Rechazado,siniestro_invalido
2844,14355,,5.31988,Rechazado,siniestro_invalido
2845,2299,,4403.56,Abierto,siniestro_invalido
2846,17957,,10.77175,Rechazado,siniestro_invalido
2849,3449,,13727.13,Cerrado,siniestro_invalido
2850,8386,,,Rechazado,siniestro_invalido
2852,1244,,1816.17,,siniestro_invalido
2853,4458,,,,siniestro_invalido
2854,88,,2.49699,cerrado,siniestro_invalido
2855,18077,,5377.4,,siniestro_invalido
2856,5605,,1844.53,cerrado,siniestro_invalido
2857,10957,,,Cerrado,siniestro_invalido
2858,4304,,9108.2,Abierto,siniestro_invalido
2859,6903,,9188.95,Rechazado,siniestro_invalido
2861,10194,,,Cerrado,siniestro_invalido
2863,16662,,,Cerrado,siniestro_invalido
2864,149,,8.7554,,siniestro_invalido
2865,17587,,-3183.57,,siniestro_invalido
2866,24462,,6945.15,ABIERTO,siniestro_invalido
2867,20929,,8919.56,,siniestro_invalido
2868,10233,,3.14929,cerrado,siniestro_invalido
2869,22426,,8266.28,Abierto,siniestro_invalido
2870,19057,,5475.6,,siniestro_invalido
2871,17340,,9846.09,Rechazado,siniestro_invalido
2874,3553,,8471.81,,siniestro_invalido
2875,7102,,,Rechazado,siniestro_invalido
2876,22276,,5.56847,,siniestro_invalido
2877,13349,2025-04-17,-1208.59,Cerrado,siniestro_invalido
2878,1667,,3.8222,Abierto,siniestro_invalido
2879,4472,,,,siniestro_invalido
2880,12403,,,,siniestro_invalido
2882,13898,2025-06-28,,,siniestro_invalido
2883,22481,2025-03-30,,cerrado,siniestro_invalido
2884,9447,,4.88583,cerrado,siniestro_invalido
2885,25626,,13446.77,ABIERTO,siniestro_invalido
2886,15422,,8162.41,cerrado,siniestro_invalido
2887,15678,,,Cerrado,siniestro_invalido
2888,19610,,12786.66,Abierto,siniestro_invalido
2889,119,,4.03421,ABIERTO,siniestro_invalido
2891,9020,2025-12-31,,,siniestro_invalido
2892,20091,,12359.38,,siniestro_invalido
2893,20889,,,,siniestro_invalido
2894,6093,,,Rechazado,siniestro_invalido
2895,21752,,,cerrado,siniestro_invalido
2896,8317,,8447.44,,siniestro_invalido
2897,23043,,4398.04,Abierto,siniestro_invalido
2898,2509,,5795.51,ABIERTO,siniestro_invalido
2900,15659,,9304.79,Abierto,siniestro_invalido
2901,12137,,2466.03,,siniestro_invalido
2902,3779,,11354.33,Cerrado,siniestro_invalido
2903,9815,,3.10324,Rechazado,siniestro_invalido
2904,2061,,678.66,,siniestro_invalido
2905,7703,,1.22076,ABIERTO,siniestro_invalido
2906,765,,,Rechazado,siniestro_invalido
2907,906,,10151.8,Abierto,siniestro_invalido
2908,10500,,14002.0,,siniestro_invalido
2909,13727,,14365.5,,siniestro_invalido
2911,20021,,,cerrado,siniestro_invalido
2912,9939,,-3.369,,siniestro_invalido
2913,24973,,5350.97,Rechazado,siniestro_invalido
2915,18974,,4.2349,Cerrado,siniestro_invalido
2916,3435,,,Rechazado,siniestro_invalido
2917,10227,,14318.74,Cerrado,siniestro_invalido
2918,1151,,,Abierto,siniestro_invalido
2919,14747,,,Rechazado,siniestro_invalido
2920,15601,,7539.48,Abierto,siniestro_invalido
2921,8024,,,ABIERTO,siniestro_invalido
2922,13360,,568.96,ABIERTO,siniestro_invalido
2923,12812,,9303.42,,siniestro_invalido
2924,24782,,4.88726,Cerrado,siniestro_invalido
2925,19897,,,cerrado,siniestro_invalido
2926,12223,,127.29,cerrado,siniestro_invalido
2927,4153,,10642.29,Abierto,siniestro_invalido
2928,7039,,,,siniestro_invalido
2929,16454,,8410.75,Rechazado,siniestro_invalido
2930,12839,,6298.0,,siniestro_invalido
2931,14029,,13.35662,Rechazado,siniestro_invalido
2933,314,,5.24331,ABIERTO,siniestro_invalido
2934,4576,,4394.39,Cerrado,siniestro_invalido
2935,22511,,,ABIERTO,siniestro_invalido
2937,15378,,,cerrado,siniestro_invalido
2938,10709,,3219.37,ABIERTO,siniestro_invalido
2939,11677,,,ABIERTO,siniestro_invalido
2940,17688,,12974.77,Rechazado,siniestro_invalido
2941,14196,,10900.06,,siniestro_invalido
2943,213,,8998.13,,siniestro_invalido
2944,12461,,8.54169,Abierto,siniestro_invalido
2945,20203,,884.96,,siniestro_invalido
2946,6535,,14195.58,Rechazado,siniestro_invalido
2950,3978,,14099.5,ABIERTO,siniestro_invalido
2951,24089,,10153.4,,siniestro_invalido
2952,8819,,1140.52,Cerrado,siniestro_invalido
2953,22103,,8062.92,cerrado,siniestro_invalido
2954,1306,,6575.93,Cerrado,siniestro_invalido
2955,5495,,9185.61,Rechazado,siniestro_invalido
2956,21726,,7.41886,Rechazado,siniestro_invalido
2957,17879,,1289.99,,siniestro_invalido
2959,3668,,7.24968,Abierto,siniestro_invalido
2960,17917,,8169.85,cerrado,siniestro_invalido
2961,21717,2025-08-17,,Abierto,siniestro_invalido
2963,5414,,13.88078,Abierto,siniestro_invalido
2965,17469,,5909.33,cerrado,siniestro_invalido
2966,8528,,3333.03,cerrado,siniestro_invalido
2967,24571,,,Abierto,siniestro_invalido
2969,18377,,,,siniestro_invalido
2970,24501,,932.75,,siniestro_invalido
2972,2163,,12.60959,Abierto,siniestro_invalido
2973,5526,,10104.7,,siniestro_invalido
2974,12947,,12578.78,ABIERTO,siniestro_invalido
2977,3636,,3418.67,,siniestro_invalido
2978,16002,,3.91296,Abierto,siniestro_invalido
2979,22320,,13182.44,cerrado,siniestro_invalido
2981,4055,,,Abierto,siniestro_invalido
2984,23677,,11206.83,Abierto,siniestro_invalido
2985,13199,,13.34263,Abierto,siniestro_invalido
2986,9112,,86245.0,ABIERTO,siniestro_invalido
2987,12498,,6005.74,,siniestro_invalido
2988,4087,,14177.32,Rechazado,siniestro_invalido
2989,11057,,,cerrado,siniestro_invalido
2990,755,,3204.48,,siniestro_invalido
2992,13628,,10243.1,ABIERTO,siniestro_invalido
2993,7625,,14655.52,,siniestro_invalido
2994,16744,,618.19,Rechazado,siniestro_invalido
2995,17011,,2541.96,ABIERTO,siniestro_invalido
2996,2461,,854.8,,siniestro_invalido
2998,1793,,6663.96,Cerrado,siniestro_invalido
2999,23553,,9237.49,Cerrado,siniestro_invalido
3000,8729,,8678.22,,siniestro_invalido
3002,11675,,7.55222,,siniestro_invalido
3003,15924,,3.91606,cerrado,siniestro_invalido
3004,16110,,14818.54,Abierto,siniestro_invalido
3005,14268,,2.8112,Cerrado,siniestro_invalido
3006,23138,,1.23629,Abierto,siniestro_invalido
3007,22295,,,Abierto,siniestro_invalido
3008,18810,,,,siniestro_invalido
3009,23444,,706.51,,siniestro_invalido
3010,25773,,12.09942,,siniestro_invalido
3012,23196,2025-10-07,,Cerrado,siniestro_invalido
3013,10144,,214.39,Abierto,siniestro_invalido
3015,13993,,3176.95,cerrado,siniestro_invalido
3016,1304,,2.80311,Rechazado,siniestro_invalido
3017,23679,,6832.08,Abierto,siniestro_invalido
3018,18302,2026-01-14,,Abierto,siniestro_invalido
3019,16196,,5676.5,Cerrado,siniestro_invalido
3020,15920,,9639.36,,siniestro_invalido
3022,14740,,12504.0,,siniestro_invalido
3023,14920,,13.42069,cerrado,siniestro_invalido
3024,18872,,7.35049,,siniestro_invalido
3025,25862,,8251.99,Abierto,siniestro_invalido
3026,6156,,11083.07,,siniestro_invalido
3027,25899,,,cerrado,siniestro_invalido
3029,6138,,,Cerrado,siniestro_invalido
3030,6637,,7434.46,,siniestro_invalido
3031,23201,,6.39843,,siniestro_invalido
3033,9852,,2884.45,,siniestro_invalido
3034,25739,,13670.35,Rechazado,siniestro_invalido
3035,327,,3037.69,Abierto,siniestro_invalido
3036,9492,,11587.73,Rechazado,siniestro_invalido
3037,17700,,7034.89,Abierto,siniestro_invalido
3038,17850,,4.3206,Rechazado,siniestro_invalido
3039,2259,,7.42349,Rechazado,siniestro_invalido
3040,5798,,4691.08,Abierto,siniestro_invalido
3041,13292,,10237.62,,siniestro_invalido
3042,126,,11654.76,Abierto,siniestro_invalido
3043,3099,,1.91039,Rechazado,siniestro_invalido
3044,1888,,,cerrado,siniestro_invalido
3046,7062,,5945.27,Cerrado,siniestro_invalido
3047,18168,,294.48,ABIERTO,siniestro_invalido
3048,498,,13171.6,ABIERTO,siniestro_invalido
3049,23809,,4320.18,Cerrado,siniestro_invalido
3050,18418,2025-03-14,,Rechazado,siniestro_invalido
3051,15387,,13708.19,Cerrado,siniestro_invalido
3052,25650,,,cerrado,siniestro_invalido
3054,20673,,4789.43,Rechazado,siniestro_invalido
3055,13404,,9.19451,Cerrado,siniestro_invalido
3056,24661,,,Abierto,siniestro_invalido
3057,24005,,,ABIERTO,siniestro_invalido
3058,13765,2026-01-15,,cerrado,siniestro_invalido
3061,14526,,7375.21,ABIERTO,siniestro_invalido
3062,24613,,,ABIERTO,siniestro_invalido
3063,5626,,909.39,Abierto,siniestro_invalido
3064,8212,,,,siniestro_invalido
3065,9245,,,Rechazado,siniestro_invalido
3066,1126,,5440.37,Abierto,siniestro_invalido
3067,19498,,980.04,ABIERTO,siniestro_invalido
3068,23563,,7915.01,Abierto,siniestro_invalido
3069,4622,,12237.77,,siniestro_invalido
3070,1611,,13.67259,Cerrado,siniestro_invalido
3071,443,,6934.85,cerrado,siniestro_invalido
3073,9590,,5305.12,,siniestro_invalido
3074,11480,,4873.25,Abierto,siniestro_invalido
3075,18513,,3915.77,cerrado,siniestro_invalido
3076,24191,,8959.6,,siniestro_invalido
3077,22059,,13463.42,,siniestro_invalido
3078,1803,,,Rechazado,siniestro_invalido
3080,24421,,,Rechazado,siniestro_invalido
3081,993,,14238.48,ABIERTO,siniestro_invalido
3082,5250,2026-01-14,,,siniestro_invalido
3084,17071,,1133.04,,siniestro_invalido
3085,3836,,13227.97,,siniestro_invalido
3086,18709,,11486.64,Cerrado,siniestro_invalido
3087,5203,,,Cerrado,siniestro_invalido
3088,12169,,5.76006,Abierto,siniestro_invalido
3089,18790,,8755.02,cerrado,siniestro_invalido
3090,14253,,7168.08,ABIERTO,siniestro_invalido
3091,9190,,6235.77,cerrado,siniestro_invalido
3092,1903,,,cerrado,siniestro_invalido
3094,14655,,11257.16,Cerrado,siniestro_invalido
3095,5434,,13.33674,Rechazado,siniestro_invalido
3097,9107,,10.0139,Abierto,siniestro_invalido
3098,11633,,,ABIERTO,siniestro_invalido
3099,3847,,,Cerrado,siniestro_invalido
3100,2389,,1788.99,Rechazado,siniestro_invalido
3101,15691,,,Abierto,siniestro_invalido
3103,17124,,,Cerrado,siniestro_invalido
3104,24816,,,Cerrado,siniestro_invalido
3105,571,,12334.86,,siniestro_invalido
3106,16288,,6767.62,,siniestro_invalido
3107,4475,,9998.35,,siniestro_invalido
3108,24061,,3966.29,,siniestro_invalido
3109,17141,,4.08618,ABIERTO,siniestro_invalido
3110,24551,,9050.9,,siniestro_invalido
3112,11767,,,Rechazado,siniestro_invalido
3113,7580,,70628.0,,siniestro_invalido
3114,6905,,1323.2,ABIERTO,siniestro_invalido
3115,14045,,5067.28,,siniestro_invalido
3116,3172,,,,siniestro_invalido
3118,13237,,1343.83,Cerrado,siniestro_invalido
3119,10564,,,Cerrado,siniestro_invalido
3120,7369,,,Abierto,siniestro_invalido
3121,4443,,3949.14,,siniestro_invalido
3122,1718,,11266.92,Abierto,siniestro_invalido
3123,6459,,9887.06,,siniestro_invalido
3124,4464,,,,siniestro_invalido
3125,16072,,5.36135,,siniestro_invalido
3126,16650,,875.23,ABIERTO,siniestro_invalido
3127,1654,,,,siniestro_invalido
3128,24901,,9758.31,cerrado,siniestro_invalido
3129,15637,,14735.81,,siniestro_invalido
3130,18367,,,,siniestro_invalido
3132,22022,,2879.33,Rechazado,siniestro_invalido
3134,17586,,13795.47,Rechazado,siniestro_invalido
3135,25602,,,Abierto,siniestro_invalido
3136,6682,,3835.47,cerrado,siniestro_invalido
3137,15465,,2903.41,cerrado,siniestro_invalido
3138,9312,,3.63249,cerrado,siniestro_invalido
3140,10995,,145.28,Rechazado,siniestro_invalido
3141,4298,,14528.17,ABIERTO,siniestro_invalido
3142,12240,,,Rechazado,siniestro_invalido
3143,5523,,10510.6,cerrado,siniestro_invalido
3145,7582,,11.84449,Rechazado,siniestro_invalido
3147,19269,,5678.93,Cerrado,siniestro_invalido
3148,2823,2025-09-30,,Cerrado,siniestro_invalido
3150,19889,,,Abierto,siniestro_invalido
3152,23687,,12693.82,Abierto,siniestro_invalido
3153,13621,,13854.22,ABIERTO,siniestro_invalido
3155,21923,,7601.98,Abierto,siniestro_invalido
3156,15142,,10752.64,Cerrado,siniestro_invalido
3157,8000,,10.00391,Cerrado,siniestro_invalido
3158,14730,,,,siniestro_invalido
3159,12190,,1094.08,cerrado,siniestro_invalido
3160,22322,,14595.07,ABIERTO,siniestro_invalido
3161,3384,,,,siniestro_invalido
3162,180,,6252.76,,siniestro_invalido
3163,5629,,1468.76,Abierto,siniestro_invalido
3165,16787,,,Cerrado,siniestro_invalido
3166,23806,2025-10-23,,Rechazado,siniestro_invalido
3167,12616,,11801.8,ABIERTO,siniestro_invalido
3168,14853,,122.09,Rechazado,siniestro_invalido
3169,19596,,8.01798,,siniestro_invalido
3171,7272,,6367.3,Rechazado,siniestro_invalido
3172,19239,,10.09865,cerrado,siniestro_invalido
3173,24055,,3.85163,ABIERTO,siniestro_invalido
3174,23555,,653.59,cerrado,siniestro_invalido
3175,13535,,,cerrado,siniestro_invalido
3176,10734,,2301.35,,siniestro_invalido
3177,2222,,3643.17,,siniestro_invalido
3178,5013,,9810.01,,siniestro_invalido
3179,9103,,10437.08,Cerrado,siniestro_invalido
3180,15254,,,Abierto,siniestro_invalido
3181,6419,,8.62111,Cerrado,siniestro_invalido
3182,20593,,,Cerrado,siniestro_invalido
3183,11540,,12888.01,Cerrado,siniestro_invalido
3184,21952,,13645.1,,siniestro_invalido
3185,11056,,1.75069,ABIERTO,siniestro_invalido
3186,24610,,6.64059,Cerrado,siniestro_invalido
3187,20816,,8988.77,Cerrado,siniestro_invalido
3188,6623,,7076.52,,siniestro_invalido
3189,6091,,7545.57,Cerrado,siniestro_invalido
3190,4162,,5232.65,Abierto,siniestro_invalido
3191,14150,,3091.79,,siniestro_invalido
3192,21392,,,cerrado,siniestro_invalido
3193,6617,,2381.86,,siniestro_invalido
3194,24742,,,,siniestro_invalido
3195,21388,,,cerrado,siniestro_invalido
3197,16059,,4396.09,Cerrado,siniestro_invalido
3198,10584,,9.73438,ABIERTO,siniestro_invalido
3199,6338,,13986.96,Rechazado,siniestro_invalido
3200,23394,,6.66778,Rechazado,siniestro_invalido
3201,17906,,7793.46,Cerrado,siniestro_invalido
3202,9608,,12863.87,ABIERTO,siniestro_invalido
3203,25644,,4.31468,Rechazado,siniestro_invalido
3204,24110,,8557.18,,siniestro_invalido
3205,3225,,6.79522,cerrado,siniestro_invalido
3206,24309,,,Rechazado,siniestro_invalido
3207,2041,,9952.93,Abierto,siniestro_invalido
3208,10830,,7548.64,Cerrado,siniestro_invalido
3210,17248,,11.83459,,siniestro_invalido
3211,19250,,13331.34,,siniestro_invalido
3212,16499,2025-06-03,,Cerrado,siniestro_invalido
3213,6084,,8118.57,,siniestro_invalido
3214,10724,,12248.33,Cerrado,siniestro_invalido
3215,13465,2025-11-21,,ABIERTO,siniestro_invalido
3216,7338,,,,siniestro_invalido
3217,11735,,13.34747,Rechazado,siniestro_invalido
3218,17302,,,,siniestro_invalido
3219,9477,,11968.83,Rechazado,siniestro_invalido
3220,876,,3650.32,ABIERTO,siniestro_invalido
3221,21324,,6960.34,,siniestro_invalido
3222,23959,,11.78537,Rechazado,siniestro_invalido
3223,21176,,9328.66,,siniestro_invalido
3224,19734,,11460.78,Abierto,siniestro_invalido
3225,24284,,10911.42,Abierto,siniestro_invalido
3227,22013,,,Abierto,siniestro_invalido
3228,7743,2025-01-10,,,siniestro_invalido
3229,10412,,6500.38,Cerrado,siniestro_invalido
3230,23417,,14098.73,Abierto,siniestro_invalido
3231,11197,,14752.68,Cerrado,siniestro_invalido
3233,14994,,3.92477,,siniestro_invalido
3235,13847,,12373.1,cerrado,siniestro_invalido
3236,13514,,12497.32,Abierto,siniestro_invalido
3238,13825,,5.39731,cerrado,siniestro_invalido
3239,15472,,11719.69,Abierto,siniestro_invalido
3240,19379,,11851.27,Abierto,siniestro_invalido
3241,6890,,1.94127,,siniestro_invalido
3242,21997,,,Cerrado,siniestro_invalido
3243,3778,,3464.48,,siniestro_invalido
3244,9326,,,,siniestro_invalido
3245,22117,,,Rechazado,siniestro_invalido
3246,17153,,8.47123,Rechazado,siniestro_invalido
3248,20094,,5678.81,Cerrado,siniestro_invalido
3249,7469,,2471.1,,siniestro_invalido
3250,6682,,2.703,cerrado,siniestro_invalido
3251,24995,,12666.97,,siniestro_invalido
3252,17495,,9230.19,Cerrado,siniestro_invalido
3253,19394,,3352.69,cerrado,siniestro_invalido
3254,18828,,14209.33,,siniestro_invalido
3255,8724,,,cerrado,siniestro_invalido
3256,17785,,3.40097,Cerrado,siniestro_invalido
3257,23170,,-10884.74,cerrado,siniestro_invalido
3258,4577,,5226.13,,siniestro_invalido
3259,20729,,1.56552,ABIERTO,siniestro_invalido
3260,17336,,2317.72,ABIERTO,siniestro_invalido
3261,19802,,2.6391,,siniestro_invalido
3262,20391,,12080.01,Rechazado,siniestro_invalido
3263,2752,,10545.28,,siniestro_invalido
3265,21392,,8545.96,,siniestro_invalido
3266,18734,,2064.14,,siniestro_invalido
3269,21234,,14640.07,ABIERTO,siniestro_invalido
3270,21943,,3.42263,,siniestro_invalido
3272,2527,,13.23166,cerrado,siniestro_invalido
3273,13272,,,,siniestro_invalido
3274,21645,,3.77093,Rechazado,siniestro_invalido
3275,25736,,12419.35,ABIERTO,siniestro_invalido
3276,13505,,1057.72,Cerrado,siniestro_invalido
3277,16633,,,,siniestro_invalido
3278,13803,,6133.27,cerrado,siniestro_invalido
3279,10568,,,Abierto,siniestro_invalido
3280,8890,,6179.99,,siniestro_invalido
3281,349,,10.95769,ABIERTO,siniestro_invalido
3282,4904,,5.53157,ABIERTO,siniestro_invalido
3283,16185,,9842.48,Abierto,siniestro_invalido
3284,12326,,,Rechazado,siniestro_invalido
3285,13404,,3.10751,,siniestro_invalido
3286,1827,,10.54111,Cerrado,siniestro_invalido
3287,14871,,6111.09,Cerrado,siniestro_invalido
3288,11662,,13099.51,Abierto,siniestro_invalido
3289,13412,,4299.49,Rechazado,siniestro_invalido
3290,21950,,3.31696,Cerrado,siniestro_invalido
3291,1711,,,Abierto,siniestro_invalido
3292,370,,5277.56,,siniestro_invalido
3293,3360,,12712.55,Abierto,siniestro_invalido
3294,18628,,,,siniestro_invalido
3297,5781,2025-08-07,,,siniestro_invalido
3299,3229,,8262.97,Rechazado,siniestro_invalido
3300,10525,,10.05676,,siniestro_invalido
3302,4474,,3001.61,,siniestro_invalido
3303,2934,,5.9238,,siniestro_invalido
3304,22188,,9663.86,cerrado,siniestro_invalido
3305,24713,,868.17,,siniestro_invalido
3306,1978,,1149.3,Rechazado,siniestro_invalido
3307,8080,,13.34691,Abierto,siniestro_invalido
3309,9748,,,Abierto,siniestro_invalido
3310,20752,,4203.34,Rechazado,siniestro_invalido
3311,11519,,7.134,,siniestro_invalido
3312,3641,,13903.82,Abierto,siniestro_invalido
3314,979,,,ABIERTO,siniestro_invalido
3315,23895,,,cerrado,siniestro_invalido
3317,20412,,434.34,Cerrado,siniestro_invalido
3318,9556,,3.29935,Cerrado,siniestro_invalido
3319,2029,,,Abierto,siniestro_invalido
3320,14408,,6701.58,,siniestro_invalido
3321,13075,,4003.34,Abierto,siniestro_invalido
3324,7566,,3158.93,,siniestro_invalido
3325,6857,,8.03105,Abierto,siniestro_invalido
3327,5105,,2610.2,ABIERTO,siniestro_invalido
3328,21679,,8181.08,ABIERTO,siniestro_invalido
3329,11288,,9.44831,Cerrado,siniestro_invalido
3331,6152,,1782.47,,siniestro_invalido
3332,12461,,7393.7,,siniestro_invalido
3334,17085,,3324.33,cerrado,siniestro_invalido
3335,13337,,,cerrado,siniestro_invalido
3336,22060,,1.78983,Cerrado,siniestro_invalido
3338,15923,,8798.38,ABIERTO,siniestro_invalido
3339,21320,,8348.53,,siniestro_invalido
3341,11377,,9.19053,Abierto,siniestro_invalido
3343,25738,,4499.64,,siniestro_invalido
3344,1995,,8.06425,,siniestro_invalido
3345,24900,,,cerrado,siniestro_invalido
3346,25700,,13.23467,cerrado,siniestro_invalido
3347,25521,,12765.14,cerrado,siniestro_invalido
3348,5076,,,Rechazado,siniestro_invalido
3349,16903,,7.53181,cerrado,siniestro_invalido
3350,19825,,9044.69,Cerrado,siniestro_invalido
3351,9247,,13294.39,ABIERTO,siniestro_invalido
3352,14070,,14.79436,Abierto,siniestro_invalido
3353,17831,,6786.95,,siniestro_invalido
3356,6732,,3157.86,Abierto,siniestro_invalido
3357,3043,,4914.03,Rechazado,siniestro_invalido
3359,3534,,-10341.59,ABIERTO,siniestro_invalido
3360,3323,,1354.83,Cerrado,siniestro_invalido
3361,9262,,14353.87,cerrado,siniestro_invalido
3364,16661,,7497.06,Cerrado,siniestro_invalido
3365,12970,,-6.34177,Abierto,siniestro_invalido
3367,2775,,12.43455,cerrado,siniestro_invalido
3368,23662,,7758.08,Abierto,siniestro_invalido
3369,9661,,4641.9,,siniestro_invalido
3370,292,,10444.99,,siniestro_invalido
3371,18897,,1.22056,cerrado,siniestro_invalido
3372,851,,12281.29,,siniestro_invalido
3373,1213,,11.00688,ABIERTO,siniestro_invalido
3374,24654,,4516.64,ABIERTO,siniestro_invalido
3375,23802,,2093.44,ABIERTO,siniestro_invalido
3379,3487,,14394.07,cerrado,siniestro_invalido
3380,11039,,10553.39,Rechazado,siniestro_invalido
3381,23545,,13.71289,Cerrado,siniestro_invalido
3382,23176,,579.21,cerrado,siniestro_invalido
3383,13159,,6274.64,Cerrado,siniestro_invalido
3384,1367,,,,siniestro_invalido
3385,9615,,,,siniestro_invalido
3387,18192,,11500.22,cerrado,siniestro_invalido
3388,5806,,14537.3,,siniestro_invalido
3389,19010,,,,siniestro_invalido
